Frame,Acquisition Time,Acquisition Time MDT,Cluster Count,Energy(Kev),Dose rate (uSv),SMALL_BLOB,HEAVY_TRACK,HEAVY_BLOB,MEDIUM_BLOB,STRAIGHT_TRACK,LIGHT_TRACK,Altitude,Dose
5488,12:58:00 PM,5:58:00 PM,5,1684.86,0.02,2,1,0,0,0,2,104769.9,1.05271589
5489,12:58:06 PM,5:58:06 PM,7,1897.60,0.02,2,1,0,0,1,3,104769.9,1.185635038
5490,12:58:12 PM,5:58:12 PM,10,5210.56,0.05,2,1,0,0,3,4,104769.9,3.255599891
5491,12:58:18 PM,5:58:18 PM,13,14520.81,0.15,2,1,1,0,1,8,104769.9,9.072710973
5492,12:58:25 PM,5:58:25 PM,11,2518.96,0.03,3,0,0,0,4,4,104769.9,1.573865345
5493,12:58:31 PM,5:58:31 PM,6,4254.27,0.04,1,1,0,0,2,2,104769.9,2.658100738
5494,12:58:37 PM,5:58:37 PM,13,4998.95,0.05,2,0,0,0,3,8,104769.9,3.123383123
5495,12:58:43 PM,5:58:43 PM,11,5564.52,0.06,4,1,0,0,2,4,104769.9,3.476752347
5496,12:58:50 PM,5:58:50 PM,10,5740.65,0.06,2,1,0,0,5,2,104769.9,3.586804
5497,12:58:56 PM,5:58:56 PM,3,1804.20,0.02,0,0,0,0,0,3,104769.9,1.127279429
5498,12:59:02 PM,5:59:02 PM,6,2040.99,0.02,1,0,0,0,1,4,104769.9,1.275228663
5499,12:59:09 PM,5:59:09 PM,5,3379.25,0.04,2,1,0,0,1,1,104769.9,2.111381774
5500,12:59:15 PM,5:59:15 PM,15,6626.31,0.07,1,1,0,0,3,10,104769.9,4.140171651
5501,12:59:21 PM,5:59:21 PM,11,7111.08,0.07,3,1,0,0,3,4,104769.9,4.443056275
5502,12:59:27 PM,5:59:27 PM,6,4928.90,0.05,0,2,0,0,2,2,104769.9,3.079615146
5503,12:59:34 PM,5:59:34 PM,8,3861.26,0.04,1,1,0,0,3,3,104769.9,2.412544771
5504,12:59:40 PM,5:59:40 PM,8,3393.21,0.04,2,1,0,0,0,5,104769.9,2.120101263
5505,12:59:46 PM,5:59:46 PM,4,973.01,0.01,2,0,0,0,2,0,104769.9,0.607945345
5506,12:59:52 PM,5:59:52 PM,2,890.88,0.01,0,0,0,0,0,2,104769.9,0.556629166
5507,12:59:59 PM,5:59:59 PM,19,19697.57,0.21,8,1,0,0,4,6,104769.9,12.30719395
5508,1:00:05 PM,6:00:05 PM,12,5739.41,0.06,3,0,0,0,6,3,104769.9,3.586028144
5509,1:00:11 PM,6:00:11 PM,7,1648.47,0.02,2,0,0,0,1,4,104769.9,1.029976112
5510,1:00:18 PM,6:00:18 PM,12,3393.04,0.04,5,1,0,0,1,5,104769.9,2.119998996
5511,1:00:24 PM,6:00:24 PM,13,4400.06,0.05,3,0,0,0,6,4,104769.9,2.749191456
5512,1:00:30 PM,6:00:30 PM,10,3848.42,0.04,4,1,0,1,0,4,104769.9,2.404525466
5513,1:00:36 PM,6:00:36 PM,6,7467.27,0.08,2,0,0,0,0,4,104769.9,4.665609215
5514,1:00:43 PM,6:00:43 PM,19,10178.78,0.11,6,1,0,0,7,5,104769.9,6.359782343
5515,1:00:49 PM,6:00:49 PM,9,4979.99,0.05,1,1,0,0,5,2,104769.9,3.111534212
5516,1:00:55 PM,6:00:55 PM,14,5640.10,0.06,7,1,0,0,2,4,104769.9,3.523976678
5517,1:01:01 PM,6:01:01 PM,4,1311.33,0.01,0,0,0,0,2,2,104769.9,0.819330455
5518,1:01:08 PM,6:01:08 PM,6,2652.99,0.03,0,0,0,0,3,3,104769.9,1.657606304
5519,1:01:14 PM,6:01:14 PM,7,2373.95,0.02,3,1,0,0,2,1,104769.9,1.483265329
5520,1:01:20 PM,6:01:20 PM,7,3230.89,0.03,3,0,0,0,2,2,104769.9,2.018685108
5521,1:01:27 PM,6:01:27 PM,12,5178.70,0.05,3,1,0,0,4,4,104769.9,3.235689841
5522,1:01:33 PM,6:01:33 PM,8,8235.80,0.09,2,1,0,0,4,1,104769.9,5.145792002
5523,1:01:39 PM,6:01:39 PM,9,2650.69,0.03,1,1,0,0,4,3,104769.9,1.656171
5524,1:01:45 PM,6:01:45 PM,5,599.38,0.01,3,0,0,0,1,1,104769.9,0.374494774
5525,1:01:52 PM,6:01:52 PM,7,3470.50,0.04,2,1,0,0,3,1,104769.9,2.168396619
5526,1:01:58 PM,6:01:58 PM,11,5674.07,0.06,4,0,0,0,3,4,104769.9,3.545200677
5527,1:02:04 PM,6:02:04 PM,12,2960.08,0.03,5,0,0,0,2,5,104769.9,1.849478097
5528,1:02:10 PM,6:02:10 PM,9,4835.59,0.05,2,2,0,0,0,5,104769.9,3.021314964
5529,1:02:17 PM,6:02:17 PM,6,2134.85,0.02,1,0,0,0,2,3,104769.9,1.333872052
5530,1:02:23 PM,6:02:23 PM,11,4035.62,0.04,5,1,0,0,1,4,104769.9,2.521486967
5531,1:02:29 PM,6:02:29 PM,8,5634.38,0.06,0,2,0,0,2,4,104769.9,3.520404377
5532,1:02:36 PM,6:02:36 PM,17,5878.73,0.06,3,1,0,0,5,8,104769.9,3.673074553
5533,1:02:42 PM,6:02:42 PM,6,921.17,0.01,4,0,0,0,1,1,104769.9,0.575555091
5534,1:02:48 PM,6:02:48 PM,5,1020.61,0.01,3,0,0,0,1,1,104769.9,0.637684238
5535,1:02:54 PM,6:02:54 PM,7,2841.60,0.03,4,0,0,0,0,3,104769.9,1.775451472
5536,1:03:01 PM,6:03:01 PM,7,4055.75,0.04,0,0,0,0,4,3,104769.9,2.53406371
5537,1:03:07 PM,6:03:07 PM,9,5346.69,0.06,1,1,0,0,1,6,104769.9,3.34065619
5538,1:03:13 PM,6:03:13 PM,4,1248.79,0.01,0,0,0,0,2,2,104769.9,0.780253439
5539,1:03:19 PM,6:03:19 PM,5,834.19,0.01,2,0,0,0,1,2,104769.9,0.521208336
5540,1:03:26 PM,6:03:26 PM,11,7785.94,0.08,3,1,0,0,5,2,104769.9,4.864717892
5541,1:03:32 PM,6:03:32 PM,7,2135.64,0.02,1,0,0,0,2,4,104769.9,1.334365942
5542,1:03:38 PM,6:03:38 PM,6,2217.36,0.02,3,1,0,0,1,1,104769.9,1.385423205
5543,1:03:45 PM,6:03:45 PM,14,4925.70,0.05,7,2,0,0,2,3,104769.9,3.077614072
5544,1:03:51 PM,6:03:51 PM,14,4716.06,0.05,6,0,0,0,2,6,104769.9,2.946629265
5545,1:03:57 PM,6:03:57 PM,11,3181.31,0.03,1,0,0,0,2,8,104769.9,1.98770826
5546,1:04:03 PM,6:04:03 PM,8,3791.19,0.04,2,2,0,0,3,1,104769.9,2.368766433
5547,1:04:10 PM,6:04:10 PM,8,1919.39,0.02,2,0,0,0,4,2,104769.9,1.199249959
5548,1:04:16 PM,6:04:16 PM,12,5832.20,0.06,2,0,0,1,4,5,104769.9,3.644006322
5549,1:04:22 PM,6:04:22 PM,5,1779.47,0.02,1,0,0,0,1,3,104769.9,1.11182939
5550,1:04:28 PM,6:04:28 PM,3,4405.28,0.05,1,1,0,0,0,1,104769.9,2.752455096
5551,1:04:35 PM,6:04:35 PM,4,1645.21,0.02,0,0,0,0,2,2,104769.9,1.027938738
5552,1:04:41 PM,6:04:41 PM,5,754.93,0.01,2,0,0,0,1,2,104769.9,0.471683656
5553,1:04:47 PM,6:04:47 PM,10,3730.50,0.04,1,0,0,0,5,4,104769.9,2.330843451
5554,1:04:53 PM,6:04:53 PM,8,1571.11,0.02,3,0,0,0,2,3,104769.9,0.981643012
5555,1:05:00 PM,6:05:00 PM,5,1155.01,0.01,1,1,0,0,1,2,104769.9,0.721656427
5556,1:05:06 PM,6:05:06 PM,7,2066.81,0.02,2,1,0,0,1,3,104769.9,1.291359813
5557,1:05:12 PM,6:05:12 PM,4,688.53,0.01,2,0,0,0,0,2,104769.9,0.430198849
5558,1:05:19 PM,6:05:19 PM,7,3484.60,0.04,0,0,0,0,2,5,104769.9,2.177202058
5559,1:05:25 PM,6:05:25 PM,9,2664.70,0.03,2,1,0,0,2,4,104769.9,1.66492513
5560,1:05:31 PM,6:05:31 PM,9,4371.80,0.05,2,1,0,0,3,3,104769.9,2.731536095
5561,1:05:37 PM,6:05:37 PM,9,3133.09,0.03,2,1,0,0,2,4,104769.9,1.957580154
5562,1:05:44 PM,6:05:44 PM,12,3166.55,0.03,3,0,0,0,2,7,104769.9,1.978485355
5563,1:05:50 PM,6:05:50 PM,4,825.25,0.01,1,0,0,0,2,1,104769.9,0.515620999
5564,1:05:56 PM,6:05:56 PM,10,4003.21,0.04,0,0,0,0,4,6,104769.9,2.501236998
5565,1:06:02 PM,6:06:02 PM,9,3980.22,0.04,2,0,0,0,4,3,104769.9,2.486871009
5566,1:06:09 PM,6:06:09 PM,8,1865.05,0.02,3,0,0,0,3,2,104769.9,1.165299941
5567,1:06:15 PM,6:06:15 PM,13,6435.71,0.07,2,0,1,0,4,6,104769.9,4.021079893
5568,1:06:21 PM,6:06:21 PM,12,4315.45,0.04,4,0,0,0,2,6,104769.9,2.696329365
5569,1:06:28 PM,6:06:28 PM,11,5979.51,0.06,4,1,0,0,2,4,104769.9,3.736041139
5570,1:06:34 PM,6:06:34 PM,11,14277.30,0.15,3,3,0,0,4,1,104769.9,8.920565035
5571,1:06:40 PM,6:06:40 PM,10,2596.87,0.03,1,0,0,0,3,6,104769.9,1.622544717
5572,1:06:46 PM,6:06:46 PM,9,2726.53,0.03,2,0,0,0,2,5,104769.9,1.703557082
5573,1:06:53 PM,6:06:53 PM,10,5333.88,0.06,2,1,0,0,2,5,104769.9,3.332649766
5574,1:06:59 PM,6:06:59 PM,6,2214.46,0.02,1,0,0,0,0,5,104769.9,1.383611737
5575,1:07:05 PM,6:07:05 PM,6,3265.59,0.03,2,0,0,0,1,3,104769.9,2.040367248
5576,1:07:12 PM,6:07:12 PM,7,3371.10,0.04,2,1,0,0,0,4,104769.9,2.106287861
5577,1:07:18 PM,6:07:18 PM,13,2334.96,0.02,5,0,0,0,3,5,104769.9,1.458902717
5578,1:07:24 PM,6:07:24 PM,11,3369.76,0.04,3,2,0,0,0,6,104769.9,2.105449379
5579,1:07:30 PM,6:07:30 PM,10,1550.82,0.02,5,0,0,0,1,4,104769.9,0.968964967
5580,1:07:37 PM,6:07:37 PM,7,11264.24,0.12,2,2,0,0,2,1,104769.9,7.037984065
5581,1:07:43 PM,6:07:43 PM,13,3840.63,0.04,4,0,0,0,2,7,104769.9,2.399657902
5582,1:07:49 PM,6:07:49 PM,17,19072.45,0.20,6,4,0,0,1,6,104769.9,11.91661165
5583,1:07:55 PM,6:07:55 PM,4,660.80,0.01,2,0,0,0,0,2,104769.9,0.412873859
5584,1:08:02 PM,6:08:02 PM,11,13948.03,0.15,3,2,1,0,2,3,104769.9,8.714836429
5585,1:08:08 PM,6:08:08 PM,10,3227.85,0.03,6,1,0,0,2,1,104769.9,2.016786781
5586,1:08:14 PM,6:08:14 PM,7,8877.90,0.09,1,1,0,0,1,4,104769.9,5.546981442
5587,1:08:21 PM,6:08:21 PM,17,5455.55,0.06,6,2,0,0,4,5,104769.9,3.408669045
5588,1:08:27 PM,6:08:27 PM,9,2589.23,0.03,1,0,0,0,6,2,104769.9,1.617769301
5589,1:08:33 PM,6:08:33 PM,5,695.19,0.01,3,0,0,0,0,2,104769.9,0.434358929
5590,1:08:39 PM,6:08:39 PM,8,8299.94,0.09,1,2,0,0,2,3,104769.9,5.185869056
5591,1:08:46 PM,6:08:46 PM,4,1062.88,0.01,0,0,0,0,1,3,104769.9,0.66409674
5592,1:08:52 PM,6:08:52 PM,10,1892.43,0.02,6,0,0,0,1,3,104769.9,1.182404782
5593,1:08:58 PM,6:08:58 PM,8,1865.78,0.02,2,0,0,0,2,4,104769.9,1.165755764
5594,1:09:04 PM,6:09:04 PM,12,4376.43,0.05,4,1,0,0,2,5,104769.9,2.734427135
5595,1:09:11 PM,6:09:11 PM,5,907.41,0.01,2,0,0,0,0,3,104769.9,0.566958349
5596,1:09:17 PM,6:09:17 PM,12,3259.32,0.03,6,0,0,0,5,1,104769.9,2.036446016
5597,1:09:23 PM,6:09:23 PM,12,3947.86,0.04,3,1,0,0,3,5,104769.9,2.466652648
5598,1:09:30 PM,6:09:30 PM,11,9834.91,0.10,2,2,0,0,4,3,104769.9,6.144930584
5599,1:09:36 PM,6:09:36 PM,11,3701.62,0.04,2,2,0,0,4,3,104769.9,2.312797825
5600,1:09:42 PM,6:09:42 PM,15,29941.74,0.31,3,5,0,0,3,4,104769.9,18.70783173
5601,1:09:48 PM,6:09:48 PM,13,4970.14,0.05,3,2,0,0,0,8,104769.9,3.105384541
5602,1:09:55 PM,6:09:55 PM,11,4669.63,0.05,1,0,0,0,4,6,104769.9,2.917619547
5603,1:10:01 PM,6:10:01 PM,9,3939.22,0.04,4,0,0,0,2,3,104769.9,2.461252519
5604,1:10:07 PM,6:10:07 PM,7,3419.03,0.04,1,2,0,0,0,4,104769.9,2.136235326
5605,1:10:13 PM,6:10:13 PM,9,2738.23,0.03,2,0,0,0,5,2,104769.9,1.710867433
5606,1:10:20 PM,6:10:20 PM,14,6571.01,0.07,2,2,0,0,4,6,104769.9,4.105616393
5607,1:10:26 PM,6:10:26 PM,7,5574.96,0.06,0,1,0,0,2,4,104769.9,3.483279768
5608,1:10:32 PM,6:10:32 PM,13,9287.78,0.10,4,2,1,0,4,2,104769.9,5.803076959
5609,1:10:39 PM,6:10:39 PM,11,4442.87,0.05,2,1,0,0,3,5,104769.9,2.775941856
5610,1:10:45 PM,6:10:45 PM,12,5250.59,0.05,1,2,0,0,3,6,104769.9,3.280609153
5611,1:10:51 PM,6:10:51 PM,5,946.37,0.01,2,0,0,0,1,2,104769.9,0.591298081
5612,1:10:57 PM,6:10:57 PM,10,2865.96,0.03,2,0,0,0,2,6,104769.9,1.790674317
5613,1:11:04 PM,6:11:04 PM,8,5293.31,0.06,1,0,1,0,0,6,104769.9,3.307302993
5614,1:11:10 PM,6:11:10 PM,9,2568.27,0.03,3,0,0,0,4,2,104769.9,1.604671938
5615,1:11:16 PM,6:11:16 PM,10,1613.59,0.02,5,0,0,0,1,4,104769.9,1.008182268
5616,1:11:22 PM,6:11:22 PM,14,6729.04,0.07,5,1,0,0,1,7,104769.9,4.204357969
5617,1:11:29 PM,6:11:29 PM,10,2586.40,0.03,3,0,0,0,2,5,104769.9,1.615999719
5618,1:11:35 PM,6:11:35 PM,8,4497.66,0.05,3,0,0,0,1,4,104769.9,2.810170217
5619,1:11:41 PM,6:11:41 PM,7,3928.83,0.04,2,2,0,0,0,3,104769.9,2.454764213
5620,1:11:48 PM,6:11:48 PM,10,2156.15,0.02,5,1,0,0,1,3,104769.9,1.347180102
5621,1:11:54 PM,6:11:54 PM,12,4452.24,0.05,2,0,0,0,7,3,104769.9,2.781796606
5622,1:12:00 PM,6:12:00 PM,8,4285.33,0.04,3,0,0,0,2,3,104769.9,2.677505466
5623,1:12:06 PM,6:12:06 PM,18,7325.59,0.08,2,3,0,0,6,7,104769.9,4.577087238
5624,1:12:13 PM,6:12:13 PM,3,1808.70,0.02,0,1,0,0,1,1,104769.9,1.13008829
5625,1:12:19 PM,6:12:19 PM,16,7620.36,0.08,8,2,0,0,2,4,104769.9,4.761258518
5626,1:12:25 PM,6:12:25 PM,9,2231.21,0.02,3,0,0,0,2,4,104769.9,1.394076932
5627,1:12:31 PM,6:12:31 PM,11,2639.76,0.03,4,0,0,0,3,4,104769.9,1.649340106
5628,1:12:38 PM,6:12:38 PM,8,3430.18,0.04,2,1,0,0,3,2,104769.9,2.143203502
5629,1:12:44 PM,6:12:44 PM,9,2848.75,0.03,3,1,0,0,2,3,104769.9,1.779923446
5630,1:12:50 PM,6:12:50 PM,9,5485.49,0.06,3,1,0,0,2,3,104769.9,3.427378463
5631,1:12:57 PM,6:12:57 PM,5,723.39,0.01,3,0,0,0,0,2,104769.9,0.451978551
5632,1:13:03 PM,6:13:03 PM,8,2320.71,0.02,3,0,0,1,1,3,104769.9,1.449994513
5633,1:13:09 PM,6:13:09 PM,4,1550.73,0.02,1,0,0,0,0,3,104769.9,0.968907988
5634,1:13:15 PM,6:13:15 PM,9,8874.20,0.09,2,2,0,0,3,2,104769.9,5.544669138
5635,1:13:22 PM,6:13:22 PM,19,118827.45,1.24,7,4,0,0,4,4,104769.9,74.24430415
5636,1:13:28 PM,6:13:28 PM,8,2667.34,0.03,3,1,0,0,1,3,104769.9,1.666574454
5637,1:13:34 PM,6:13:34 PM,6,1531.69,0.02,1,0,0,0,3,2,104769.9,0.957013244
5638,1:13:41 PM,6:13:41 PM,6,2850.06,0.03,1,0,0,0,0,5,104769.9,1.780740532
5639,1:13:47 PM,6:13:47 PM,6,4209.87,0.04,2,1,0,0,1,2,104769.9,2.630357496
5640,1:13:53 PM,6:13:53 PM,10,14405.33,0.15,0,1,0,0,1,8,104769.9,9.000563482
5641,1:13:59 PM,6:13:59 PM,12,4927.94,0.05,4,1,0,0,0,7,104769.9,3.079016115
5642,1:14:06 PM,6:14:06 PM,4,2128.75,0.02,0,2,0,0,0,2,104769.9,1.330062367
5643,1:14:12 PM,6:14:12 PM,9,3265.83,0.03,2,1,0,0,2,4,104769.9,2.040515905
5644,1:14:18 PM,6:14:18 PM,10,2266.12,0.02,3,0,0,0,3,4,104769.9,1.415890918
5645,1:14:24 PM,6:14:24 PM,10,5329.73,0.06,0,0,0,0,2,8,104769.9,3.330053407
5646,1:14:31 PM,6:14:31 PM,6,1633.80,0.02,1,0,0,0,3,2,104769.9,1.020807877
5647,1:14:37 PM,6:14:37 PM,6,488.52,0.01,4,0,0,0,0,2,104769.9,0.305231331
5648,1:14:43 PM,6:14:43 PM,9,11303.43,0.12,5,1,0,0,1,2,104769.9,7.062468751
5649,1:14:50 PM,6:14:50 PM,13,9207.16,0.10,4,1,0,0,4,4,104769.9,5.75270598
5650,1:14:56 PM,6:14:56 PM,14,24097.14,0.25,5,2,0,0,1,6,104769.9,15.05607758
5651,1:15:02 PM,6:15:02 PM,4,616.01,0.01,1,1,0,0,0,2,104769.9,0.384885272
5652,1:15:08 PM,6:15:08 PM,9,13201.10,0.14,0,1,0,0,4,4,104769.9,8.248149961
5653,1:15:15 PM,6:15:15 PM,13,3576.49,0.04,3,0,0,0,4,6,104769.9,2.234617315
5654,1:15:21 PM,6:15:21 PM,4,2071.51,0.02,1,1,0,0,2,0,104769.9,1.294296283
5655,1:15:27 PM,6:15:27 PM,6,1603.15,0.02,2,0,0,0,2,2,104769.9,1.001659557
5656,1:15:33 PM,6:15:33 PM,12,4657.06,0.05,1,0,0,0,4,7,104769.9,2.909768255
5657,1:15:40 PM,6:15:40 PM,7,3019.55,0.03,1,0,0,0,4,2,104769.9,1.886640802
5658,1:15:46 PM,6:15:46 PM,5,4739.34,0.05,0,1,0,0,0,4,104769.9,2.961176751
5659,1:15:52 PM,6:15:52 PM,8,6975.92,0.07,0,1,0,0,2,5,104769.9,4.358608837
5660,1:15:59 PM,6:15:59 PM,7,2566.04,0.03,3,0,0,0,1,3,104769.9,1.603280435
5661,1:16:05 PM,6:16:05 PM,10,3232.43,0.03,2,0,0,1,1,6,104769.9,2.019646796
5662,1:16:11 PM,6:16:11 PM,5,2752.49,0.03,0,1,0,0,2,2,104769.9,1.719778677
5663,1:16:17 PM,6:16:17 PM,11,5951.34,0.06,2,1,0,0,3,5,104769.9,3.718440516
5664,1:16:24 PM,6:16:24 PM,10,4160.21,0.04,2,1,0,0,3,4,104769.9,2.599333128
5665,1:16:30 PM,6:16:30 PM,1,166.29,0.00,1,0,0,0,0,0,104769.9,0.103900423
5666,1:16:36 PM,6:16:36 PM,14,6626.52,0.07,6,3,0,0,5,0,104769.9,4.14029939
5667,1:16:42 PM,6:16:42 PM,8,3465.60,0.04,3,0,0,0,1,4,104769.9,2.165334951
5668,1:16:49 PM,6:16:49 PM,9,2809.44,0.03,3,1,0,0,4,1,104769.9,1.755361416
5669,1:16:55 PM,6:16:55 PM,8,5013.34,0.05,3,0,0,0,3,2,104769.9,3.132370618
5670,1:17:01 PM,6:17:01 PM,12,6239.55,0.06,6,1,0,0,0,5,104769.9,3.898520734
5671,1:17:08 PM,6:17:08 PM,11,3307.85,0.03,4,1,0,0,3,3,104769.9,2.066772117
5672,1:17:14 PM,6:17:14 PM,10,4355.97,0.05,4,1,0,0,1,4,104769.9,2.721645716
5673,1:17:20 PM,6:17:20 PM,9,2907.38,0.03,1,0,0,0,5,3,104769.9,1.816551563
5674,1:17:26 PM,6:17:26 PM,10,5142.64,0.05,3,2,0,0,3,2,104769.9,3.213161024
5675,1:17:33 PM,6:17:33 PM,10,5893.01,0.06,1,3,0,0,1,5,104769.9,3.68199568
5676,1:17:39 PM,6:17:39 PM,9,3017.75,0.03,1,0,0,0,3,5,104769.9,1.885516063
5677,1:17:45 PM,6:17:45 PM,9,2682.15,0.03,2,0,0,0,1,6,104769.9,1.675825683
5678,1:17:51 PM,6:17:51 PM,5,2077.54,0.02,1,0,0,0,1,3,104769.9,1.298064565
5679,1:17:58 PM,6:17:58 PM,5,1649.34,0.02,0,0,0,0,1,4,104769.9,1.030517838
5680,1:18:04 PM,6:18:04 PM,8,4485.99,0.05,2,1,0,0,2,3,104769.9,2.802880967
5681,1:18:10 PM,6:18:10 PM,14,7129.83,0.07,6,2,0,0,4,2,104769.9,4.454771499
5682,1:18:17 PM,6:18:17 PM,9,2975.63,0.03,3,0,0,0,3,3,104769.9,1.859194908
5683,1:18:23 PM,6:18:23 PM,9,1517.56,0.02,6,0,0,0,1,2,104769.9,0.948183629
5684,1:18:29 PM,6:18:29 PM,14,7028.30,0.07,4,2,0,0,2,6,104769.9,4.391338471
5685,1:18:35 PM,6:18:35 PM,8,4931.26,0.05,1,2,0,0,2,3,104769.9,3.081091431
5686,1:18:42 PM,6:18:42 PM,7,2685.67,0.03,3,1,0,0,2,1,104769.9,1.678029424
5687,1:18:48 PM,6:18:48 PM,10,4726.06,0.05,4,2,0,0,2,2,104769.9,2.952878271
5688,1:18:54 PM,6:18:54 PM,6,1652.26,0.02,0,0,0,0,1,5,104769.9,1.032347376
5689,1:19:00 PM,6:19:00 PM,12,3245.67,0.03,4,1,0,0,3,4,104769.9,2.02791877
5690,1:19:07 PM,6:19:07 PM,10,4095.88,0.04,2,0,0,0,3,5,104769.9,2.559135187
5691,1:19:13 PM,6:19:13 PM,11,5811.50,0.06,1,2,0,0,6,2,104769.9,3.631067461
5692,1:19:19 PM,6:19:19 PM,8,3682.38,0.04,2,0,0,0,1,5,104769.9,2.300779732
5693,1:19:26 PM,6:19:26 PM,8,2889.61,0.03,1,1,0,0,2,4,104769.9,1.805451168
5694,1:19:32 PM,6:19:32 PM,11,3830.83,0.04,5,0,0,0,1,5,104769.9,2.393529918
5695,1:19:38 PM,6:19:38 PM,5,4072.64,0.04,1,0,1,0,3,0,104769.9,2.54461389
5696,1:19:44 PM,6:19:44 PM,10,3501.41,0.04,3,1,0,0,3,3,104769.9,2.187706285
5697,1:19:51 PM,6:19:51 PM,13,5828.47,0.06,2,0,0,0,4,7,104769.9,3.641674699
5698,1:19:57 PM,6:19:57 PM,12,3932.75,0.04,6,1,0,0,2,3,104769.9,2.457215154
5699,1:20:03 PM,6:20:03 PM,10,3848.12,0.04,0,0,0,0,4,6,104769.9,2.404335956
5700,1:20:10 PM,6:20:10 PM,6,1693.40,0.02,1,1,0,0,2,2,104769.9,1.058048817
5701,1:20:16 PM,6:20:16 PM,13,3889.73,0.04,3,2,0,0,3,5,104769.9,2.430331068
5702,1:20:22 PM,6:20:22 PM,10,1874.58,0.02,2,0,0,0,2,6,104769.9,1.171251208
5703,1:20:28 PM,6:20:28 PM,5,2059.37,0.02,1,0,0,0,1,3,104769.9,1.286707501
5704,1:20:35 PM,6:20:35 PM,14,8406.16,0.09,2,3,0,0,0,9,104769.9,5.252236172
5705,1:20:41 PM,6:20:41 PM,11,6796.94,0.07,3,1,0,0,2,5,104769.9,4.246780925
5706,1:20:47 PM,6:20:47 PM,10,6969.29,0.07,1,1,0,0,3,5,104769.9,4.354463266
5707,1:20:53 PM,6:20:53 PM,7,2335.26,0.02,3,1,0,0,0,3,104769.9,1.459087987
5708,1:21:00 PM,6:21:00 PM,9,4071.58,0.04,3,2,0,0,1,3,104769.9,2.543951528
5709,1:21:06 PM,6:21:06 PM,5,2308.33,0.02,1,0,0,0,2,2,104769.9,1.442262459
5710,1:21:12 PM,6:21:12 PM,8,2626.25,0.03,2,0,0,0,2,4,104769.9,1.640901797
5711,1:21:18 PM,6:21:18 PM,6,2693.01,0.03,0,1,0,0,1,4,104769.9,1.682612821
5712,1:21:25 PM,6:21:25 PM,11,4287.12,0.04,2,1,0,0,3,5,104769.9,2.678624591
5713,1:21:31 PM,6:21:31 PM,8,6416.52,0.07,2,0,1,0,3,2,104769.9,4.009090141
5714,1:21:37 PM,6:21:37 PM,13,7652.55,0.08,4,2,0,0,4,3,104769.9,4.781373555
5715,1:21:44 PM,6:21:44 PM,9,4640.56,0.05,5,1,0,0,3,0,104769.9,2.899460549
5716,1:21:50 PM,6:21:50 PM,13,30509.18,0.32,2,2,0,0,2,7,104769.9,19.06236758
5717,1:21:56 PM,6:21:56 PM,15,6408.75,0.07,5,1,0,0,6,3,104769.9,4.004233867
5718,1:22:02 PM,6:22:02 PM,7,1565.22,0.02,3,0,0,0,2,2,104769.9,0.977962551
5719,1:22:09 PM,6:22:09 PM,12,4455.51,0.05,3,1,0,0,3,5,104769.9,2.783837181
5720,1:22:15 PM,6:22:15 PM,8,2325.74,0.02,3,0,0,0,3,2,104769.9,1.453137594
5721,1:22:21 PM,6:22:21 PM,12,3787.12,0.04,3,0,0,1,4,4,104769.9,2.366223525
5722,1:22:27 PM,6:22:27 PM,9,7153.71,0.07,2,1,0,0,3,3,104769.9,4.469693882
5723,1:22:34 PM,6:22:34 PM,12,19846.03,0.21,3,1,0,0,2,6,104769.9,12.39995485
5724,1:22:40 PM,6:22:40 PM,12,3498.00,0.04,4,0,0,0,0,8,104769.9,2.185574275
5725,1:22:46 PM,6:22:46 PM,7,3190.68,0.03,2,1,0,0,3,1,104769.9,1.993563691
5726,1:22:53 PM,6:22:53 PM,14,22607.07,0.24,3,0,0,1,6,4,104769.9,14.12506867
5727,1:22:59 PM,6:22:59 PM,5,824.55,0.01,3,0,0,0,0,2,104769.9,0.515184242
5728,1:23:05 PM,6:23:05 PM,11,3394.70,0.04,3,0,0,0,1,7,104769.9,2.121037768
5729,1:23:11 PM,6:23:11 PM,15,5629.45,0.06,2,1,0,0,4,8,104769.9,3.51732187
5730,1:23:18 PM,6:23:18 PM,10,6991.07,0.07,2,1,0,0,4,3,104769.9,4.368072078
5731,1:23:24 PM,6:23:24 PM,10,3362.96,0.04,4,1,0,0,3,2,104769.9,2.101206163
5732,1:23:30 PM,6:23:30 PM,9,1759.88,0.02,3,0,0,0,4,2,104769.9,1.099585914
5733,1:23:36 PM,6:23:36 PM,2,567.51,0.01,1,0,0,0,1,0,104769.9,0.354587514
5734,1:23:43 PM,6:23:43 PM,18,18424.76,0.19,7,1,0,0,2,8,104769.9,11.51192982
5735,1:23:49 PM,6:23:49 PM,9,4949.25,0.05,4,1,0,1,2,1,104769.9,3.092331728
5736,1:23:55 PM,6:23:55 PM,7,7420.98,0.08,1,1,0,0,2,3,104769.9,4.636684782
5737,1:24:02 PM,6:24:02 PM,14,6634.04,0.07,5,1,0,0,3,5,104769.9,4.145001639
5738,1:24:08 PM,6:24:08 PM,3,1404.61,0.01,1,0,0,0,1,1,104769.9,0.877608692
5739,1:24:14 PM,6:24:14 PM,8,3217.81,0.03,4,1,0,0,1,2,104769.9,2.010514837
